shelter_name,shelter_address,date,total_attendance,capacity,program_type
Eva's Place,"360 Lesmill Rd, North York, ON",2023-05-29,106,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-05-30,57,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-05-31,82,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-01,63,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-02,110,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-03,98,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-04,108,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-05,97,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-06,59,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-07,103,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-08,56,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-09,81,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-10,69,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-11,68,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-12,57,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-13,109,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-14,64,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-15,78,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-16,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-17,76,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-18,95,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-19,85,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-20,93,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-21,98,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-22,111,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-23,88,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-24,63,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-25,87,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-26,91,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-27,71,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-28,87,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-29,95,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-06-30,107,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-01,71,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-02,70,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-03,68,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-04,93,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-05,77,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-06,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-07,98,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-08,102,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-09,56,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-10,79,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-11,61,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-12,103,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-13,67,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-14,82,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-15,60,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-16,79,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-17,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-18,65,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-19,88,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-20,110,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-21,100,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-22,82,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-23,95,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-24,81,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-25,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-26,62,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-27,59,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-28,103,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-29,103,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-30,76,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-07-31,85,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-01,65,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-02,66,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-03,73,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-04,93,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-05,77,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-06,94,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-07,93,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-08,68,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-09,60,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-10,96,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-11,72,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-12,98,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-13,78,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-14,98,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-15,109,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-16,94,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-17,96,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-18,69,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-19,74,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-20,105,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-21,78,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-22,96,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-23,64,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-24,97,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-25,59,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-26,108,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-27,93,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-28,75,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-29,87,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-30,75,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-08-31,95,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-01,98,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-02,104,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-03,76,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-04,86,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-05,63,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-06,96,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-07,95,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-08,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-09,70,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-10,69,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-11,74,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-12,87,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-13,97,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-14,70,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-15,92,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-16,76,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-17,69,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-18,99,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-19,76,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-20,111,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-21,105,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-22,67,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-23,104,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-24,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-25,74,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-26,100,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-27,109,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-28,105,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-29,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-09-30,81,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-01,81,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-02,89,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-03,58,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-04,57,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-05,79,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-06,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-07,60,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-08,88,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-09,106,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-10,109,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-11,110,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-12,83,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-13,72,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-14,78,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-15,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-16,80,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-17,112,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-18,64,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-19,83,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-20,87,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-21,110,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-22,71,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-23,109,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-24,107,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-25,103,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-26,102,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-27,78,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-28,80,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-29,79,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-30,109,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-10-31,66,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-01,71,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-02,108,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-03,81,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-04,64,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-05,96,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-06,76,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-07,111,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-08,75,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-09,60,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-10,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-11,109,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-12,89,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-13,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-14,85,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-15,103,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-16,67,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-17,66,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-18,62,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-19,60,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-20,102,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-21,86,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-22,86,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-23,72,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-24,70,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-25,64,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-26,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-27,106,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-28,105,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-29,108,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-11-30,61,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-01,62,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-02,66,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-03,78,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-04,99,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-05,104,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-06,91,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-07,72,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-08,68,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-09,71,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-10,68,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-11,77,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-12,58,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-13,108,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-14,81,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-15,96,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-16,92,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-17,89,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-18,98,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-19,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-20,73,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-21,100,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-22,75,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-23,107,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-24,72,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-25,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-26,64,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-27,110,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-28,59,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-29,112,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-30,108,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2023-12-31,90,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-01,68,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-02,81,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-03,60,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-04,63,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-05,92,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-06,67,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-07,87,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-08,96,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-09,102,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-10,107,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-11,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-12,92,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-13,91,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-14,102,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-15,108,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-16,97,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-17,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-18,102,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-19,73,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-20,62,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-21,97,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-22,96,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-23,79,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-24,69,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-25,106,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-26,99,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-27,62,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-28,63,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-29,85,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-30,96,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-01-31,85,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-01,94,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-02,72,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-03,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-04,110,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-05,91,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-06,58,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-07,99,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-08,69,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-09,74,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-10,60,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-11,90,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-12,87,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-13,73,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-14,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-15,111,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-16,109,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-17,71,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-18,110,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-19,99,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-20,76,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-21,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-22,77,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-23,102,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-24,106,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-25,92,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-26,89,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-27,112,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-28,62,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-02-29,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-01,79,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-02,65,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-03,72,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-04,92,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-05,73,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-06,73,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-07,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-08,86,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-09,112,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-10,89,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-11,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-12,101,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-13,69,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-14,81,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-15,95,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-16,99,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-17,98,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-18,84,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-19,111,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-20,72,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-21,57,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-22,91,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-23,86,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-24,109,112,Youth
Eva's Place,"360 Lesmill Rd, North York, ON",2024-03-25,74,112,Youth
